School_ID,School_Name,Zip,School_Type,Administrator_Title,AttendanceBoundaries,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Demographic_Description,ADA_Accessible,DressCode,PreK_School_Day,Kindergarten_School_Day,Classroom_Languages,BilingualServices,RefugeeServices,Title1Eligible,PreSchoolInclusive,PreschoolInstructional,SignificantlyModified,HardOfHearing,VisualImpairments,School_Latitude,School_Longitude,Average_ACT_School,PercentCollege,PercentGraduate,Overall_Rating,Rating_Status
609933,Stephen F Gale Elementary Community Academy,60626,Neighborhood,Principal,TRUE,366,352,71,118,217,100,20,23,0,0,0,6,0,0,The largest demographic at GALE is Black.  This demographic makes up 59.3% of the student population.  The second greatest demographic is Hispanic at 27.3%.,No/unknown accessibility,TRUE,Full Day,Full Day,,,,TRUE,,,TRUE,,,42.021091,-87.671939,,,,Level 2,Intensive Support
609922,Belmont-Cragin Elementary School,60639,Small,Principal,FALSE,562,518,75,380,21,516,19,1,2,0,0,3,0,0,The largest demographic at BELMONT-CRAGIN is Hispanic.  This demographic makes up 91.8% of the student population.  The second greatest demographic is Black at 3.7%.,No/unknown accessibility,TRUE,Half Day,Full Day,,TRUE,,TRUE,TRUE,,,,,41.92095,-87.757343,,,,Level 2+,Good Standing
610533,Dr Jorge Prieto Math and Science,60639,Neighborhood,Principal,TRUE,1028,969,194,391,34,982,8,1,2,0,0,0,1,0,The largest demographic at PRIETO is Hispanic.  This demographic makes up 95.5% of the student population.  The second greatest demographic is Black at 3.3%.,Fully Accessible,TRUE,Half Day,Full Day,,,,TRUE,,,TRUE,,,41.921318,-87.765781,,,,Level 1,Good Standing
400078,University of Chicago - Carter G. Woodson,60653,Charter,Director,TRUE,292,237,35,4,288,2,0,0,0,0,0,1,0,1,The largest demographic at U OF C - WOODSON is Black.  This demographic makes up 98.6% of the student population.  The second greatest demographic is Hispanic at 0.7%.,Generally accessible,TRUE,,,,,,TRUE,,,,,,41.813547,-87.608426,,,,Level 1,Not Applicable
609794,Thomas A Edison Regional Gifted Center ES,60625,Regional gifted center,Principal,FALSE,273,26,12,2,9,28,163,47,0,0,0,24,1,1,The largest demographic at EDISON is White.  This demographic makes up 59.7% of the student population.  The second greatest demographic is Asian at 17.2%.,Fully Accessible,FALSE,,Full Day,French,,,FALSE,,,,,,41.971506,-87.709304,,,,Level 1+,Good Standing
609773,Louis A Agassiz Elementary School,60657,Neighborhood,Principal,TRUE,501,188,95,31,127,148,182,18,1,0,0,21,1,3,The largest demographic at AGASSIZ is White.  This demographic makes up 36.3% of the student population.  The second greatest demographic is Hispanic at 29.5%.,Fully Accessible,FALSE,Half Day,Full Day,"Arabic, Spanish",TRUE,,FALSE,,,TRUE,,,41.934126,-87.656229,,,,Level 1,Good Standing
609856,Henry Clay Elementary School,60633,Neighborhood,Principal,TRUE,628,577,83,169,83,470,51,1,1,0,0,15,0,7,The largest demographic at CLAY is Hispanic.  This demographic makes up 74.8% of the student population.  The second greatest demographic is Black at 13.2%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,TRUE,,TRUE,,,41.654558,-87.544614,,,,Level 1,Good Standing
400069,Polaris Charter Academy,60624,Charter,Director,FALSE,444,419,69,6,398,42,1,0,0,0,0,1,0,2,The largest demographic at POLARIS is Black.  This demographic makes up 89.6% of the student population.  The second greatest demographic is Hispanic at 9.5%.,Generally accessible,TRUE,,Full Day,,,,TRUE,,,,,,41.89255,-87.707796,,,,Level 1,Not Applicable
610345,Carter G Woodson South Elementary School,60653,Neighborhood,Principal,TRUE,341,330,68,7,327,11,0,0,0,0,0,2,1,0,The largest demographic at WOODSON is Black.  This demographic makes up 95.9% of the student population.  The second greatest demographic is Hispanic at 3.2%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,,,TRUE,,,41.814499,-87.608419,,,,Level 1,Intensive Support
610368,Langston Hughes Elementary School,60628,Neighborhood,Principal,TRUE,492,475,124,11,467,18,2,0,0,0,0,5,0,0,The largest demographic at HUGHES L is Black.  This demographic makes up 94.9% of the student population.  The second greatest demographic is Hispanic at 3.7%.,Fully Accessible,TRUE,Half Day,Full Day,,,,TRUE,TRUE,TRUE,,,,41.705342,-87.629869,,,,Level 2+,Intensive Support
610144,Frank W Reilly Elementary School,60618,Neighborhood,Principal,TRUE,994,925,123,434,6,937,30,6,2,0,0,5,5,3,The largest demographic at REILLY is Hispanic.  This demographic makes up 94.3% of the student population.  The second greatest demographic is White at 3%.,Fully Accessible,TRUE,Half Day,Full Day,"Polish, Spanish",TRUE,,TRUE,,,,,,41.941094,-87.719541,,,,Level 1,Good Standing
609867,Peter Cooper Elementary Dual Language Academy,60608,Neighborhood,Principal,TRUE,494,472,75,279,11,474,3,2,2,0,0,1,0,1,The largest demographic at COOPER is Hispanic.  This demographic makes up 96% of the student population.  The second greatest demographic is Black at 2.2%.,No/unknown accessibility,TRUE,Full and Half Day,Full Day,,TRUE,,TRUE,TRUE,,,TRUE,,41.856031,-87.667227,,,,Level 1+,Good Standing
610076,Bernhard Moos Elementary School,60647,Neighborhood,Principal,TRUE,492,449,70,143,64,397,17,6,0,0,0,7,1,0,The largest demographic at MOOS is Hispanic.  This demographic makes up 80.7% of the student population.  The second greatest demographic is Black at 13%.,Fully Accessible,TRUE,Full and Half Day,Full Day,"Spanish, Spanish for Heritage Speakers",TRUE,,TRUE,,,,,,41.912505,-87.696941,,,,Level 1,Good Standing
610159,Jonathan Y Scammon Elementary School,60641,Neighborhood,Principal,TRUE,800,774,89,309,17,695,48,11,5,0,0,3,7,14,The largest demographic at SCAMMON is Hispanic.  This demographic makes up 86.9% of the student population.  The second greatest demographic is White at 6%.,No/unknown accessibility,TRUE,Half Day,Full Day,,TRUE,,TRUE,,,,,,41.941678,-87.732179,,,,Level 2+,Good Standing
610520,LaSalle II Magnet Elementary School,60622,Magnet,Principal,FALSE,594,227,81,38,120,240,180,21,1,0,0,29,3,0,The largest demographic at LASALLE II is Hispanic.  This demographic makes up 40.4% of the student population.  The second greatest demographic is White at 30.3%.,Generally accessible,TRUE,Half Day,Full Day,,TRUE,,FALSE,TRUE,TRUE,,,,41.902914,-87.673696,,,,Level 1+,Good Standing
609983,James Hedges Elementary School,60609,Neighborhood,Principal,TRUE,678,656,95,408,10,655,10,0,2,0,0,0,1,0,The largest demographic at HEDGES is Hispanic.  This demographic makes up 96.6% of the student population.  The second greatest demographic is White at 1.5%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,TRUE,TRUE,,,,41.807112,-87.673327,,,,Level 1,Provisional Support
609987,Thomas A Hendricks Elementary Community Academy,60609,Neighborhood,Principal,TRUE,227,222,75,3,206,14,4,0,0,0,0,1,1,1,The largest demographic at HENDRICKS is Black.  This demographic makes up 90.7% of the student population.  The second greatest demographic is Hispanic at 6.2%.,Fully Accessible,TRUE,Half Day,Full Day,,,,TRUE,TRUE,,TRUE,,,41.815788,-87.633664,,,,Level 1,Good Standing
609870,Daniel J Corkery Elementary School,60623,Neighborhood,Principal,TRUE,515,493,71,204,84,424,3,0,1,0,0,0,3,0,The largest demographic at CORKERY is Hispanic.  This demographic makes up 82.3% of the student population.  The second greatest demographic is Black at 16.3%.,No/unknown accessibility,TRUE,Half Day,Full Day,,TRUE,,TRUE,,,,,,41.845602,-87.731193,,,,Level 2+,Good Standing
610100,West Park Elementary Academy,60651,Neighborhood,Principal,TRUE,636,618,76,207,159,472,2,1,1,0,0,0,0,1,The largest demographic at WEST PARK is Hispanic.  This demographic makes up 74.2% of the student population.  The second greatest demographic is Black at 25%.,Generally accessible,TRUE,Half Day,Full Day,,TRUE,,TRUE,,,,,,41.906907,-87.732443,,,,Level 2+,Good Standing
610237,Ludwig Van Beethoven Elementary School,60609,Neighborhood,Principal,TRUE,410,409,64,6,402,5,2,0,0,0,0,1,0,0,The largest demographic at BEETHOVEN is Black.  This demographic makes up 98% of the student population.  The second greatest demographic is Hispanic at 1.2%.,Generally accessible,TRUE,Full Day,Full Day,,TRUE,,TRUE,,TRUE,,,,41.809135,-87.627137,,,,Level 2,Intensive Support
610352,Durkin Park Elementary School,60652,Neighborhood,Principal,TRUE,708,603,87,242,90,577,30,0,1,0,0,9,0,1,The largest demographic at DURKIN PARK is Hispanic.  This demographic makes up 81.5% of the student population.  The second greatest demographic is Black at 12.7%.,Generally accessible,TRUE,Half Day,Full Day,Spanish,TRUE,,TRUE,,,,,,41.738844,-87.729955,,,,Level 1+,Good Standing
610056,Roswell B Mason Elementary School,60623,Small,Principal,TRUE,361,354,56,2,352,6,3,0,0,0,0,0,0,0,The largest demographic at MASON is Black.  This demographic makes up 97.5% of the student population.  The second greatest demographic is Hispanic at 1.7%.,Generally accessible,TRUE,Half Day,Full Day,,FALSE,FALSE,TRUE,TRUE,,,,,41.856864,-87.731672,,,,Level 1+,Provisional Support
610002,Thomas Hoyne Elementary School,60617,Neighborhood,Principal,TRUE,251,210,26,0,244,5,0,0,0,0,0,2,0,0,The largest demographic at HOYNE is Black.  This demographic makes up 97.2% of the student population.  The second greatest demographic is Hispanic at 2%.,No/unknown accessibility,TRUE,,Full Day,,,,TRUE,,,,,,41.733338,-87.568228,,,,Level 1,Good Standing
609691,North-Grand High School,60639,Neighborhood,Principal,TRUE,943,893,151,184,132,791,10,2,4,0,0,4,0,0,The largest demographic at NORTH-GRAND HS is Hispanic.  This demographic makes up 83.9% of the student population.  The second greatest demographic is Black at 14%.,Fully Accessible,FALSE,,Full Day,"French, Spanish",TRUE,FALSE,TRUE,,,TRUE,,,41.911674,-87.735238,15.9,42.6,74.3,Level 1,Good Standing
610117,Louis Pasteur Elementary School,60629,Neighborhood,Principal,TRUE,746,689,59,315,4,712,20,4,3,0,0,3,0,0,The largest demographic at PASTEUR is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is White at 2.7%.,Generally accessible,TRUE,Half Day,Full Day,Spanish,TRUE,,TRUE,,,,,,41.786895,-87.732666,,,,Level 2+,Good Standing
609875,Charles R Darwin Elementary School,60647,Neighborhood,Principal,TRUE,519,424,83,200,38,446,25,4,0,0,0,3,1,2,The largest demographic at DARWIN is Hispanic.  This demographic makes up 85.9% of the student population.  The second greatest demographic is Black at 7.3%.,No/unknown accessibility,TRUE,Half Day,Full Day,Spanish,TRUE,,TRUE,TRUE,,,,,41.923323,-87.705413,,,,Level 1,Good Standing
610585,Camelot Safe Garfield HS,60624,Citywide-Option,Principal,FALSE,20,20,7,0,19,1,0,0,0,0,0,0,0,0,The largest demographic at CAMELOT SAFE - GARFIELD HS is Black.  This demographic makes up 95% of the student population.  The second greatest demographic is Hispanic at 5%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.884503,-87.739485,14.7,,,Level 2+,Good Standing
610506,TEAM Englewood Community Academy High School,60621,Small,Principal,FALSE,154,138,20,0,153,0,0,0,0,0,0,1,0,0,The largest demographic at TEAM HS is Black.  This demographic makes up 99.4% of the student population.  The second greatest demographic is Other at 0.6%.,Generally accessible,TRUE,,Full Day,Spanish,FALSE,FALSE,TRUE,,,,,,41.781485,-87.633019,14.3,50.7,73.9,Level 2,Intensive Support
610147,Philip Rogers Elementary School,60645,Neighborhood,Principal,TRUE,790,603,111,296,132,306,129,193,4,0,0,25,0,1,The largest demographic at ROGERS is Hispanic.  This demographic makes up 38.7% of the student population.  The second greatest demographic is Asian at 24.4%.,Generally accessible,FALSE,Half Day,Full Day,,,TRUE,TRUE,TRUE,,,,,42.015265,-87.697185,,,,Level 1+,Good Standing
609899,Christian Ebinger Elementary School,60631,Neighborhood,Principal,TRUE,789,102,107,40,10,119,624,16,1,0,0,15,3,1,The largest demographic at EBINGER is White.  This demographic makes up 79.1% of the student population.  The second greatest demographic is Hispanic at 15.1%.,Fully Accessible,FALSE,,Full Day,,,,FALSE,,,,,,42.004408,-87.81117,,,,Level 1+,Good Standing
609753,Chicago High School for Agricultural Sciences,60655,Magnet,Principal,FALSE,706,290,129,8,295,136,251,2,7,0,0,13,2,0,The largest demographic at CHICAGO AGRICULTURE HS is Black.  This demographic makes up 41.8% of the student population.  The second greatest demographic is White at 35.6%.,Generally accessible,FALSE,,Full Day,"French, Spanish",TRUE,FALSE,FALSE,,,TRUE,,,41.691221,-87.71777,20.2,79.8,74.7,Level 1+,Good Standing
610213,James Wadsworth Elementary School,60637,Neighborhood,Principal,TRUE,587,550,72,2,572,12,1,0,0,0,0,2,0,0,The largest demographic at WADSWORTH is Black.  This demographic makes up 97.4% of the student population.  The second greatest demographic is Hispanic at 2%.,Generally accessible,TRUE,Full and Half Day,Full Day,,,,TRUE,TRUE,,,,,41.773478,-87.601018,,,,Level 1+,Good Standing
610017,Maria Saucedo Elementary Scholastic Academy,60623,Magnet,Principal,FALSE,1084,1046,123,365,20,1049,5,0,4,0,0,1,0,5,The largest demographic at SAUCEDO is Hispanic.  This demographic makes up 96.8% of the student population.  The second greatest demographic is Black at 1.8%.,No/unknown accessibility,TRUE,Half Day,Full Day,Spanish,TRUE,,TRUE,,,,,,41.847941,-87.697316,,,,Level 2+,Good Standing
610073,Ellen Mitchell Elementary School,60612,Neighborhood,Principal,TRUE,394,211,42,57,49,199,127,6,2,0,0,9,2,0,The largest demographic at MITCHELL is Hispanic.  This demographic makes up 50.5% of the student population.  The second greatest demographic is White at 32.2%.,No/unknown accessibility,TRUE,Half Day,Full Day,,TRUE,,TRUE,,,,,,41.892082,-87.683185,,,,Level 1,Good Standing
609902,Ralph H Metcalfe Elementary Community Academy,60628,Neighborhood,Principal,TRUE,409,404,54,0,407,1,0,0,0,0,0,0,1,0,The largest demographic at METCALFE is Black.  This demographic makes up 99.5% of the student population.  The second greatest demographic is Hispanic at 0.2%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.669444,-87.634306,,,,Level 1+,Provisional Support
609951,Ariel Elementary Community Academy,60653,Small,Principal,FALSE,514,413,58,2,501,7,1,0,0,0,0,2,1,2,The largest demographic at ARIEL is Black.  This demographic makes up 97.5% of the student population.  The second greatest demographic is Hispanic at 1.4%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,,,TRUE,,,41.811173,-87.597503,,,,Level 2+,Good Standing
609779,George Armstrong International Studies ES,60645,Neighborhood,Principal,TRUE,1417,1275,139,471,385,626,102,281,1,0,0,21,1,0,The largest demographic at ARMSTRONG G is Hispanic.  This demographic makes up 44.2% of the student population.  The second greatest demographic is Black at 27.2%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,TRUE,,,,,42.01015,-87.684442,,,,Level 1+,Good Standing
609920,Gerald Delgado Kanoon Elementary Magnet School,60623,Neighborhood,Principal,TRUE,653,645,68,303,9,642,2,0,0,0,0,0,0,0,The largest demographic at KANOON is Hispanic.  This demographic makes up 98.3% of the student population.  The second greatest demographic is Black at 1.4%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.850771,-87.705112,,,,Level 2+,Good Standing
609734,William Howard Taft High School,60631,Neighborhood,Principal,TRUE,3245,1738,398,194,82,1296,1540,239,7,0,0,74,6,1,The largest demographic at TAFT HS is White.  This demographic makes up 47.5% of the student population.  The second greatest demographic is Hispanic at 39.9%.,Generally accessible,FALSE,,Full Day,"Arabic, French, Korean, Polish, Spanish, Spanish for Heritage Speakers",TRUE,FALSE,FALSE,,,TRUE,,,41.982961,-87.791547,18.9,63,85.2,Level 1,Good Standing
400070,Early College,60608,Charter,Director,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The largest demographic at POLARIS is Black.  This demographic makes up 89.6% of the student population.  The second greatest demographic is Hispanic at 9.5%.,No/unknown accessibility,TRUE,,,,TRUE,,TRUE,,,,,,41.90307,-87.663541,14.5,14.7,6.7,Inability to Rate,Intensive Support
609720,Albert G Lane Technical High School,60618,Selective enrollment,Principal,FALSE,4187,2034,195,20,343,1716,1539,457,14,0,0,110,8,0,The largest demographic at LANE TECH HS is Hispanic.  This demographic makes up 41% of the student population.  The second greatest demographic is White at 36.8%.,Generally accessible,TRUE,,Full Day,"Arabic, Chinese, French, German, Italian, Japanese, Latin, Mandarin, Spanish, Spanish for Heritage Speakers",FALSE,FALSE,FALSE,,,TRUE,,,41.946645,-87.691013,25.6,85,95.9,Level 1+,Good Standing
609874,Everett McKinley Dirksen Elementary School,60656,Neighborhood,Principal,TRUE,885,676,100,456,24,127,623,95,2,0,0,4,4,6,The largest demographic at DIRKSEN is White.  This demographic makes up 70.4% of the student population.  The second greatest demographic is Hispanic at 14.4%.,Generally accessible,TRUE,Half Day,Full Day,,TRUE,,TRUE,,,,,,41.973715,-87.841041,,,,Level 1+,Good Standing
610172,William T Sherman Elementary School,60609,Neighborhood,Principal,TRUE,294,292,33,5,275,17,1,0,0,0,0,1,0,0,The largest demographic at SHERMAN is Black.  This demographic makes up 93.5% of the student population.  The second greatest demographic is Hispanic at 5.8%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.799766,-87.650221,,,,Level 1+,Good Standing
610319,Evergreen Academy Middle School,60609,Neighborhood,Principal,TRUE,301,285,43,51,3,276,13,6,1,0,0,2,0,0,The largest demographic at EVERGREEN is Hispanic.  This demographic makes up 91.7% of the student population.  The second greatest demographic is White at 4.3%.,Generally accessible,TRUE,,Full Day,,TRUE,,TRUE,,,,,,41.829356,-87.667817,,,,Level 1,Good Standing
610107,James Otis Elementary School,60642,Neighborhood,Principal,TRUE,489,452,133,155,120,347,13,2,3,0,0,4,0,0,The largest demographic at OTIS is Hispanic.  This demographic makes up 71% of the student population.  The second greatest demographic is Black at 24.5%.,Generally accessible,TRUE,Half Day,Full Day,Spanish,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,41.891806,-87.665426,,,,Level 1,Good Standing
